,FIPS,State,Area_name,Unemployment_rate_2017,Median_Household_Income_2017,"Percent of adults with a bachelor's degree or higher, 2013-17",POP_ESTIMATE_2017,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
535,13301.0,GA,"Warren County, GA",5.9,"$34,680",13.7,"5,303",284.358,2.33,33.419169000000004,-82.688012
536,13303.0,GA,"Washington County, GA",6.0,"$37,464",13.1,"20,313",678.5139999999999,5.8420000000000005,32.971843,-82.798112
537,13305.0,GA,"Wayne County, GA",5.8,"$45,814",12.7,"29,817",641.937,6.86,31.547845000000002,-81.912376
538,13307.0,GA,"Webster County, GA",7.6,"$39,266",11.3,"2,605",209.357,0.907,32.046690999999996,-84.553828
539,13309.0,GA,"Wheeler County, GA",8.9,"$31,001",8.1,"7,952",295.49,4.779,32.105258,-82.73384899999999
540,13311.0,GA,"White County, GA",3.9,"$50,194",20.2,"29,453",240.743,1.5130000000000001,34.643776,-83.74341700000001
541,13313.0,GA,"Whitfield County, GA",5.5,"$42,568",14.6,"104,658",290.438,0.617,34.801726,-84.968541
542,13315.0,GA,"Wilcox County, GA",5.9,"$35,015",10.5,"8,800",377.811,4.303999999999999,31.962716999999998,-83.438262
543,13317.0,GA,"Wilkes County, GA",5.7,"$34,897",14.3,"9,892",469.501,4.593,33.779030999999996,-82.74792099999999
544,13319.0,GA,"Wilkinson County, GA",5.7,"$40,906",9.0,"8,959",449.214,2.735,32.804266,-83.175512
545,13321.0,GA,"Worth County, GA",4.9,"$42,913",11.0,"20,533",570.712,4.043,31.551772999999997,-83.84996
546,15001.0,HI,"Hawaii County, HI",2.8,"$56,540",28.6,"200,381",4028.45,1057.715,19.597764,-155.502443
547,15003.0,HI,"Honolulu County/city, HI",2.2,"$80,947",34.0,"988,650",600.564,1565.658,21.580023,-158.12340600000002
548,15007.0,HI,"Kauai County, HI",2.4,"$74,881",28.2,"72,159",619.884,646.429,22.012038,-159.705965
549,15009.0,HI,"Maui County, HI",2.5,"$76,376",26.3,"166,260",1161.53,1236.799,20.855930999999998,-156.60155
550,16001.0,ID,"Ada County, ID",2.8,"$61,469",37.6,"456,849",1052.008,8.562000000000001,43.451477000000004,-116.244376
551,16003.0,ID,"Adams County, ID",5.7,"$43,442",20.3,"4,147",1362.805,6.702999999999999,44.877004,-116.461624
552,16005.0,ID,"Bannock County, ID",3.0,"$51,093",28.1,"85,269",1112.485,35.556,42.692921000000005,-112.228982
553,16007.0,ID,"Bear Lake County, ID",3.2,"$51,343",20.3,"6,028",975.7280000000001,73.88600000000001,42.285892,-111.32751699999999
554,16009.0,ID,"Benewah County, ID",5.5,"$43,570",14.1,"9,184",776.931,7.26,47.218451,-116.633541
555,16011.0,ID,"Bingham County, ID",3.0,"$52,697",19.3,"45,927",2093.7889999999998,26.443,43.216357,-112.399206
556,16013.0,ID,"Blaine County, ID",2.5,"$68,101",40.4,"22,024",2637.738,17.242,43.394192,-113.955371
557,16015.0,ID,"Boise County, ID",4.8,"$56,067",29.2,"7,290",1899.556,7.376,43.987275,-115.71511000000001
558,16017.0,ID,"Bonner County, ID",4.5,"$47,537",22.4,"43,560",1733.2120000000002,184.921,48.316796000000004,-116.61236399999999
559,16019.0,ID,"Bonneville County, ID",2.7,"$55,744",29.3,"114,595",1865.9820000000002,34.308,43.395171000000005,-111.62187800000001
560,16021.0,ID,"Boundary County, ID",4.8,"$43,835",18.2,"11,922",1268.682,9.374,48.773131,-116.52466799999999
561,16023.0,ID,"Butte County, ID",3.0,"$45,226",15.5,"2,602",2236.487,2.031,43.685101,-113.177631
562,16025.0,ID,"Camas County, ID",2.7,"$51,045",20.6,"1,102",1074.234,4.459,43.502552,-114.772135
563,16027.0,ID,"Canyon County, ID",3.6,"$47,915",18.1,"216,699",587.044,16.653,43.625796,-116.70905800000001
564,16029.0,ID,"Caribou County, ID",3.2,"$58,739",20.1,"7,034",1764.194,34.446999999999996,42.786072,-111.544273
565,16031.0,ID,"Cassia County, ID",2.5,"$51,323",18.1,"23,664",2565.609,15.12,42.282313,-113.626328
566,16033.0,ID,"Clark County, ID",2.7,"$42,226",17.0,873,1763.145,0.956,44.290217999999996,-112.35461299999999
567,16035.0,ID,"Clearwater County, ID",6.9,"$46,214",17.4,"8,546",2457.313,30.730999999999998,46.67257,-115.6535
568,16037.0,ID,"Custer County, ID",4.2,"$44,100",22.6,"4,172",4922.177,16.42,44.273351,-114.25226699999999
569,16039.0,ID,"Elmore County, ID",3.6,"$45,708",17.6,"26,823",3075.079,26.383000000000003,43.394698,-115.471205
570,16041.0,ID,"Franklin County, ID",2.3,"$55,056",20.2,"13,564",663.0189999999999,4.692,42.173609,-111.822965
571,16043.0,ID,"Fremont County, ID",2.7,"$48,581",21.1,"13,094",1863.96,32.217,44.218090999999994,-111.484429
572,16045.0,ID,"Gem County, ID",3.9,"$47,481",16.9,"17,379",559.77,4.823,44.061473,-116.398784
573,16047.0,ID,"Gooding County, ID",2.4,"$46,218",14.7,"15,124",729.321,4.816,42.973185,-114.82141999999999
574,16049.0,ID,"Idaho County, ID",4.9,"$42,503",19.1,"16,369",8477.489,26.085,45.849644,-115.46733700000001
575,16051.0,ID,"Jefferson County, ID",2.5,"$59,869",21.2,"28,446",1093.68,12.034,43.796965,-112.31858799999999
576,16053.0,ID,"Jerome County, ID",2.7,"$50,728",13.0,"23,627",597.471,5.056,42.691395,-114.26208600000001
577,16055.0,ID,"Kootenai County, ID",3.8,"$56,921",24.5,"157,637",1237.779,71.21600000000001,47.675965999999995,-116.695922
578,16057.0,ID,"Latah County, ID",2.7,"$49,445",46.4,"39,333",1075.867,0.915,46.81892,-116.730974
579,16059.0,ID,"Lemhi County, ID",5.2,"$41,153",22.3,"7,875",4563.693,5.4479999999999995,44.928506,-113.887042
580,16061.0,ID,"Lewis County, ID",5.9,"$44,674",16.3,"3,887",478.82199999999995,0.904,46.236328,-116.42376000000002
581,16063.0,ID,"Lincoln County, ID",3.2,"$49,207",9.1,"5,318",1201.364,4.474,42.986181,-114.153899
582,16065.0,ID,"Madison County, ID",1.9,"$40,666",37.5,"39,141",469.267,4.053999999999999,43.788614,-111.656993
583,16067.0,ID,"Minidoka County, ID",2.7,"$48,485",14.2,"20,729",756.9960000000001,5.377999999999999,42.857211,-113.63983999999999
584,16069.0,ID,"Nez Perce County, ID",2.8,"$54,729",22.7,"40,385",848.32,8.206,46.333791,-116.76090900000001
585,16071.0,ID,"Oneida County, ID",2.8,"$60,264",15.1,"4,427",1198.951,1.5430000000000001,42.183895,-112.520449
586,16073.0,ID,"Owyhee County, ID",4.0,"$44,251",9.7,"11,628",7668.206,28.62,42.572851,-116.18968999999998
587,16075.0,ID,"Payette County, ID",3.9,"$50,817",14.2,"23,215",406.892,3.427,44.00243,-116.75023799999998
588,16077.0,ID,"Power County, ID",3.4,"$45,922",15.8,"7,600",1403.826,38.303000000000004,42.694126000000004,-112.844407
589,16079.0,ID,"Shoshone County, ID",6.3,"$46,793",12.4,"12,542",2637.425,5.391,47.347694,-115.88509199999999
590,16081.0,ID,"Teton County, ID",2.7,"$63,168",42.5,"11,381",449.091,1.1079999999999999,43.760994000000004,-111.21176499999999
591,16083.0,ID,"Twin Falls County, ID",2.9,"$50,909",19.1,"85,124",1921.713,6.974,42.352309000000005,-114.66563899999998
592,16085.0,ID,"Valley County, ID",4.4,"$56,532",30.8,"10,687",3665.116,68.385,44.855959999999996,-115.61806100000001
593,16087.0,ID,"Washington County, ID",4.7,"$41,757",16.4,"10,121",1452.852,20.551,44.448223,-116.79779199999999
594,17001.0,IL,"Adams County, IL",3.8,"$49,088",23.4,"66,234",855.1410000000001,16.127,39.986052,-91.19496099999999
595,17003.0,IL,"Alexander County, IL",8.0,"$33,985",10.7,"6,315",235.521,17.08,37.183658,-89.34951600000001
596,17005.0,IL,"Bond County, IL",4.3,"$54,831",19.3,"16,948",380.339,2.495,38.885923999999996,-89.436592
597,17007.0,IL,"Boone County, IL",6.6,"$69,413",21.7,"53,513",280.762,1.298,42.318983,-88.82429499999999
598,17009.0,IL,"Brown County, IL",2.9,"$53,875",13.2,"6,716",305.67900000000003,1.598,39.962069,-90.750309
599,17011.0,IL,"Bureau County, IL",4.8,"$55,632",18.9,"33,243",869.084,4.481,41.401303999999996,-89.528377
600,17013.0,IL,"Calhoun County, IL",5.3,"$55,138",13.7,"4,833",253.825,29.752,39.164262,-90.66629499999999
601,17015.0,IL,"Carroll County, IL",4.5,"$49,744",17.4,"14,518",445.043,21.58,42.0709,-89.924189
602,17017.0,IL,"Cass County, IL",4.5,"$50,568",13.4,"12,505",375.751,7.942,39.969202,-90.245704
603,17019.0,IL,"Champaign County, IL",4.2,"$51,466",43.9,"209,399",996.1089999999999,2.355,40.138984,-88.196975
604,17021.0,IL,"Christian County, IL",5.2,"$52,817",16.4,"33,102",709.492,6.263,39.545524,-89.279593
605,17023.0,IL,"Clark County, IL",4.8,"$55,205",17.1,"15,767",501.42900000000003,3.3960000000000004,39.332364,-87.791687
606,17025.0,IL,"Clay County, IL",5.2,"$45,028",14.9,"13,269",468.27099999999996,1.263,38.746819,-88.482325
607,17027.0,IL,"Clinton County, IL",3.5,"$65,586",22.1,"37,614",474.004,29.203000000000003,38.606295,-89.42622800000001
608,17029.0,IL,"Coles County, IL",4.6,"$46,012",26.0,"51,979",508.288,1.788,39.51368,-88.220782
609,17031.0,IL,"Cook County, IL",5.2,"$61,401",37.2,"5,211,263",944.935,689.699,41.894294,-87.645455
610,17033.0,IL,"Crawford County, IL",5.2,"$49,712",16.9,"18,961",443.61400000000003,2.208,39.002787,-87.76061899999999
611,17035.0,IL,"Cumberland County, IL",3.9,"$55,622",15.0,"10,908",345.92,0.977,39.273121,-88.240619
612,17037.0,IL,"DeKalb County, IL",4.5,"$60,856",30.6,"104,733",631.344,3.2939999999999996,41.894612,-88.768991
613,17039.0,IL,"De Witt County, IL",4.6,"$56,091",20.3,"15,942",397.55199999999996,7.535,40.181499,-88.901853
614,17041.0,IL,"Douglas County, IL",4.0,"$54,538",18.9,"19,748",416.665,0.5589999999999999,39.766078,-88.222866
615,17043.0,IL,"DuPage County, IL",4.1,"$89,536",48.0,"930,128",327.727,8.662,41.852058,-88.086038
616,17045.0,IL,"Edgar County, IL",4.8,"$46,916",17.6,"17,328",623.385,0.611,39.679037,-87.74710999999999
617,17047.0,IL,"Edwards County, IL",4.5,"$48,649",12.5,"6,486",222.419,0.302,38.417095,-88.04794100000001
618,17049.0,IL,"Effingham County, IL",3.7,"$60,061",22.6,"34,132",478.755,1.229,39.047945,-88.592849
619,17051.0,IL,"Fayette County, IL",5.4,"$45,193",11.9,"21,784",716.4960000000001,8.854,39.001125,-89.017923
620,17053.0,IL,"Ford County, IL",4.7,"$55,356",19.2,"13,280",485.597,0.633,40.596539,-88.224588
621,17055.0,IL,"Franklin County, IL",6.4,"$40,682",15.2,"39,041",408.92,22.529,37.991852,-88.926321
622,17057.0,IL,"Fulton County, IL",6.3,"$49,315",17.7,"35,110",865.702,16.979,40.46524,-90.202269
623,17059.0,IL,"Gallatin County, IL",5.7,"$42,533",12.8,"5,080",322.99,5.122000000000001,37.768677000000004,-88.227964
624,17061.0,IL,"Greene County, IL",5.0,"$47,188",12.0,"13,174",543.02,3.252,39.355444,-90.387757
625,17063.0,IL,"Grundy County, IL",5.9,"$76,214",22.6,"50,586",418.088,12.404000000000002,41.29241,-88.401054
626,17065.0,IL,"Hamilton County, IL",4.4,"$49,092",16.9,"8,194",434.634,1.225,38.085227,-88.539009
627,17067.0,IL,"Hancock County, IL",5.1,"$52,625",19.7,"18,020",793.7189999999999,20.680999999999997,40.401317999999996,-91.168801
628,17069.0,IL,"Hardin County, IL",7.6,"$40,160",11.1,"4,046",177.472,4.1080000000000005,37.517852000000005,-88.266148
629,17071.0,IL,"Henderson County, IL",5.0,"$51,014",14.2,"6,795",378.789,16.432000000000002,40.814471000000005,-90.94124599999999
630,17073.0,IL,"Henry County, IL",5.0,"$58,675",22.1,"49,328",822.9989999999999,2.647,41.350021000000005,-90.130838
631,17075.0,IL,"Iroquois County, IL",4.5,"$50,131",14.3,"27,876",1117.406,1.625,40.748867,-87.833601
632,17077.0,IL,"Jackson County, IL",4.4,"$38,157",36.2,"58,284",584.072,18.307000000000002,37.786096,-89.381212
633,17079.0,IL,"Jasper County, IL",4.8,"$55,240",17.4,"9,578",494.61400000000003,3.6039999999999996,39.004874,-88.150763
634,17081.0,IL,"Jefferson County, IL",5.4,"$50,622",16.1,"38,179",571.207,12.619000000000002,38.300779999999996,-88.92421
635,17083.0,IL,"Jersey County, IL",4.7,"$58,928",19.7,"21,941",369.286,7.8420000000000005,39.080192,-90.361365
636,17085.0,IL,"Jo Daviess County, IL",4.4,"$51,866",23.5,"21,594",600.906,17.675,42.362390999999995,-90.21146999999999
637,17087.0,IL,"Johnson County, IL",7.3,"$49,763",16.2,"12,900",343.925,4.938,37.460709,-88.882131
638,17089.0,IL,"Kane County, IL",4.7,"$75,739",32.4,"534,667",519.359,4.823,41.939594,-88.42804
639,17091.0,IL,"Kankakee County, IL",5.2,"$57,706",19.8,"109,605",676.498,4.803,41.139509999999994,-87.86111700000001
640,17093.0,IL,"Kendall County, IL",4.5,"$97,039",34.8,"126,218",320.259,1.983,41.58814,-88.430626
641,17095.0,IL,"Knox County, IL",5.1,"$44,686",17.9,"50,638",716.439,3.412,40.930945,-90.213792
642,17097.0,IL,"Lake County, IL",4.4,"$86,242",44.2,"703,520",443.941,924.3839999999999,42.326440999999996,-87.435976
643,17099.0,IL,"LaSalle County, IL",5.5,"$56,854",17.8,"110,067",1135.185,13.012,41.343340999999995,-88.885931
644,17101.0,IL,"Lawrence County, IL",6.0,"$45,235",11.6,"16,168",372.17800000000005,1.9609999999999999,38.718954,-87.730221
645,17103.0,IL,"Lee County, IL",4.3,"$59,450",17.8,"34,406",724.8439999999999,4.106,41.747442,-89.299351
646,17105.0,IL,"Livingston County, IL",4.4,"$55,003",15.1,"36,518",1043.627,2.307,40.894376,-88.552852
647,17107.0,IL,"Logan County, IL",4.5,"$56,838",19.8,"29,245",618.071,0.87,40.129277,-89.365309
648,17109.0,IL,"McDonough County, IL",4.9,"$44,524",32.6,"30,823",589.408,0.777,40.455808000000005,-90.678954
649,17111.0,IL,"McHenry County, IL",4.5,"$86,450",33.2,"309,122",603.408,7.672000000000001,42.324298,-88.45224499999999
650,17113.0,IL,"McLean County, IL",4.1,"$68,895",44.7,"172,290",1183.233,3.032,40.494559,-88.844539
651,17115.0,IL,"Macon County, IL",5.5,"$51,828",22.7,"105,801",580.576,5.176,39.860237,-88.961529
652,17117.0,IL,"Macoupin County, IL",4.8,"$51,756",18.5,"45,446",862.92,4.731,39.2659,-89.926344
653,17119.0,IL,"Madison County, IL",4.6,"$58,077",26.2,"265,428",716.049,24.498,38.827082,-89.900195
654,17121.0,IL,"Marion County, IL",5.1,"$45,126",15.2,"37,902",572.451,3.591,38.648106,-88.920488
655,17123.0,IL,"Marshall County, IL",5.3,"$55,337",17.4,"11,730",386.82300000000004,11.724,41.031119,-89.342371
656,17125.0,IL,"Mason County, IL",6.0,"$51,731",15.4,"13,715",539.306,24.226999999999997,40.236993,-89.913575
657,17127.0,IL,"Massac County, IL",6.3,"$47,646",12.1,"14,344",237.218,4.596,37.216119,-88.705658
658,17129.0,IL,"Menard County, IL",4.0,"$65,367",24.6,"12,245",314.439,1.0190000000000001,40.022569,-89.794133
659,17131.0,IL,"Mercer County, IL",5.0,"$52,846",18.7,"15,618",561.1990000000001,7.494,41.205605,-90.74176999999999
660,17133.0,IL,"Monroe County, IL",3.3,"$83,767",30.6,"34,097",385.295,13.044,38.277983,-90.179078
661,17135.0,IL,"Montgomery County, IL",5.6,"$51,206",14.4,"28,790",703.6519999999999,5.99,39.228093,-89.478004
662,17137.0,IL,"Morgan County, IL",4.3,"$52,357",21.2,"33,798",568.798,3.498,39.717621,-90.204824
663,17139.0,IL,"Moultrie County, IL",3.8,"$60,496",18.1,"14,688",335.957,8.533999999999999,39.636896,-88.625726
664,17141.0,IL,"Ogle County, IL",5.0,"$60,656",19.7,"51,063",758.591,4.4110000000000005,42.041884,-89.320176
665,17143.0,IL,"Peoria County, IL",5.8,"$54,195",30.2,"183,011",618.672,11.856,40.785995,-89.76710600000001
666,17145.0,IL,"Perry County, IL",5.9,"$50,553",12.5,"21,285",441.76199999999994,5.18,38.084381,-89.368525
667,17147.0,IL,"Piatt County, IL",4.0,"$67,173",28.5,"16,445",439.152,0.292,40.009033,-88.592354
668,17149.0,IL,"Pike County, IL",4.4,"$43,301",16.1,"15,821",831.404,17.484,39.625106,-90.889034
669,17151.0,IL,"Pope County, IL",6.2,"$43,119",13.1,"4,325",368.77,5.532,37.417169,-88.542374
670,17153.0,IL,"Pulaski County, IL",7.8,"$38,846",11.2,"5,509",199.185,4.044,37.215615,-89.12775500000001
671,17155.0,IL,"Putnam County, IL",4.8,"$64,000",14.9,"5,727",160.101,12.044,41.198961,-89.29834699999999
672,17157.0,IL,"Randolph County, IL",4.3,"$52,749",13.1,"32,423",575.316,21.680999999999997,38.056515000000005,-89.82121
673,17159.0,IL,"Richland County, IL",4.7,"$48,489",21.5,"15,901",360.055,1.882,38.712187,-88.085452
674,17161.0,IL,"Rock Island County, IL",5.0,"$51,805",22.7,"144,808",427.4,23.888,41.468421,-90.572125
675,17163.0,IL,"St. Clair County, IL",4.9,"$51,937",26.6,"262,479",657.7289999999999,16.217,38.470197999999996,-89.928546
676,17165.0,IL,"Saline County, IL",6.4,"$41,394",16.4,"24,102",379.88800000000003,6.95,37.751508,-88.545024
677,17167.0,IL,"Sangamon County, IL",4.2,"$61,519",34.2,"196,452",868.296,8.717,39.756867,-89.662425
678,17169.0,IL,"Schuyler County, IL",4.4,"$52,946",17.9,"7,035",437.265,4.059,40.156905,-90.61346400000001
679,17171.0,IL,"Scott County, IL",5.1,"$49,745",13.9,"5,002",250.91299999999998,1.858,39.637002,-90.47777099999999
680,17173.0,IL,"Shelby County, IL",4.4,"$51,873",16.0,"21,719",758.5139999999999,9.555,39.384926,-88.798862
681,17175.0,IL,"Stark County, IL",6.0,"$51,446",18.8,"5,434",288.026,0.27399999999999997,41.096908,-89.797411
682,17177.0,IL,"Stephenson County, IL",4.6,"$48,237",18.7,"45,054",564.566,0.521,42.349726000000004,-89.665994
683,17179.0,IL,"Tazewell County, IL",5.3,"$61,086",26.0,"133,526",646.4209999999999,11.519,40.508074,-89.51626
684,17181.0,IL,"Union County, IL",6.3,"$45,847",22.3,"17,000",413.46,8.687999999999999,37.485652,-89.244639
685,17183.0,IL,"Vermilion County, IL",6.3,"$43,649",14.6,"77,909",898.29,2.908,40.186754,-87.726778
686,17185.0,IL,"Wabash County, IL",4.9,"$52,535",18.7,"11,489",223.269,4.237,38.445821,-87.839167
687,17187.0,IL,"Warren County, IL",4.1,"$54,023",24.3,"17,167",542.376,0.6459999999999999,40.850441,-90.620223
688,17189.0,IL,"Washington County, IL",2.9,"$56,118",20.2,"14,030",562.5740000000001,1.335,38.35314,-89.417187
689,17191.0,IL,"Wayne County, IL",6.1,"$46,339",13.2,"16,495",713.883,1.631,38.431857,-88.43243000000001
690,17193.0,IL,"White County, IL",4.8,"$48,202",15.6,"13,938",494.787,7.084,38.087371999999995,-88.178585
691,17195.0,IL,"Whiteside County, IL",4.7,"$54,284",18.1,"56,118",684.2339999999999,12.292,41.750571,-89.910957
692,17197.0,IL,"Will County, IL",5.2,"$82,477",33.6,"692,661",835.883,13.339,41.448474,-87.97845600000001
693,17199.0,IL,"Williamson County, IL",5.1,"$49,993",22.5,"67,328",420.181,24.171,37.730353,-88.930018
694,17201.0,IL,"Winnebago County, IL",6.3,"$53,490",22.4,"284,778",513.22,5.968,42.337396000000005,-89.16120500000001
695,17203.0,IL,"Woodford County, IL",4.3,"$75,733",31.1,"38,726",527.781,14.85,40.789787,-89.210587
696,18001.0,IN,"Adams County, IN",2.6,"$51,488",14.9,"35,491",339.028,0.938,40.745733,-84.93613
697,18003.0,IN,"Allen County, IN",3.3,"$52,661",27.5,"372,877",657.32,2.7039999999999997,41.091909,-85.071791
698,18005.0,IN,"Bartholomew County, IN",2.7,"$61,943",31.2,"82,040",406.913,2.6189999999999998,39.205843,-85.897999
699,18007.0,IN,"Benton County, IN",3.4,"$52,841",16.8,"8,613",406.418,0.091,40.600983,-87.31479
700,18009.0,IN,"Blackford County, IN",4.0,"$42,636",11.1,"11,976",165.082,0.501,40.472671999999996,-85.32373
701,18011.0,IN,"Boone County, IN",2.8,"$82,670",47.2,"65,875",422.912,0.33899999999999997,40.050892,-86.469014
702,18013.0,IN,"Brown County, IN",3.4,"$56,979",25.5,"15,035",311.987,4.643,39.192886,-86.239586
703,18015.0,IN,"Carroll County, IN",3.4,"$55,471",16.2,"20,039",372.224,2.795,40.58498,-86.565141
704,18017.0,IN,"Cass County, IN",3.8,"$47,727",13.4,"37,994",412.155,2.693,40.753799,-86.355168
705,18019.0,IN,"Clark County, IN",3.5,"$52,746",20.0,"116,973",372.846,3.554,38.476217,-85.711122
706,18021.0,IN,"Clay County, IN",3.8,"$50,746",16.6,"26,198",357.60900000000004,2.713,39.393951,-87.115837
707,18023.0,IN,"Clinton County, IN",3.1,"$51,540",15.7,"32,317",405.06699999999995,0.17800000000000002,40.305944000000004,-86.47756700000001
708,18025.0,IN,"Crawford County, IN",4.4,"$42,555",10.4,"10,566",305.613,3.105,38.289433,-86.440871
709,18027.0,IN,"Daviess County, IN",2.8,"$46,292",14.2,"33,113",429.49,7.3839999999999995,38.696089,-87.076944
710,18029.0,IN,"Dearborn County, IN",3.9,"$65,005",21.7,"49,741",305.078,2.326,39.14832,-84.97349799999999
711,18031.0,IN,"Decatur County, IN",2.9,"$55,808",19.7,"26,737",372.56800000000004,0.755,39.30598,-85.499831
712,18033.0,IN,"DeKalb County, IN",2.9,"$54,289",17.8,"42,836",362.833,1.026,41.401189,-85.000185
713,18035.0,IN,"Delaware County, IN",4.2,"$41,874",23.9,"115,184",392.103,3.806,40.227543,-85.399262
714,18037.0,IN,"Dubois County, IN",2.6,"$63,033",21.4,"42,558",427.269,8.065,38.373344,-86.873385
715,18039.0,IN,"Elkhart County, IN",2.5,"$58,781",18.7,"205,032",463.17,4.801,41.600693,-85.863986
716,18041.0,IN,"Fayette County, IN",5.0,"$44,970",11.1,"23,209",215.021,0.141,39.639655,-85.18503100000001
717,18043.0,IN,"Floyd County, IN",3.3,"$61,009",28.4,"77,071",147.965,1.045,38.318081,-85.911847
718,18045.0,IN,"Fountain County, IN",4.0,"$50,817",14.4,"16,505",395.666,2.214,40.121237,-87.234872
719,18047.0,IN,"Franklin County, IN",3.6,"$62,467",19.7,"22,619",384.431,6.619,39.409762,-85.066964
720,18049.0,IN,"Fulton County, IN",3.5,"$51,088",12.8,"20,059",368.398,2.867,41.050384,-86.265006
721,18051.0,IN,"Gibson County, IN",3.0,"$53,714",16.8,"33,576",487.423,11.741,38.317398,-87.580523
722,18053.0,IN,"Grant County, IN",3.9,"$44,790",17.1,"66,491",414.08,0.82,40.515758,-85.654946
723,18055.0,IN,"Greene County, IN",4.8,"$59,347",14.5,"32,177",542.467,3.444,39.047146999999995,-87.00477099999999
724,18057.0,IN,"Hamilton County, IN",2.7,"$95,080",57.5,"323,747",394.329,8.107999999999999,40.053507,-86.021713
725,18059.0,IN,"Hancock County, IN",3.0,"$73,294",30.1,"74,985",305.955,1.07,39.822528999999996,-85.77315
726,18061.0,IN,"Harrison County, IN",3.4,"$57,136",16.6,"39,898",484.51599999999996,2.005,38.186453,-86.10376600000001
727,18063.0,IN,"Hendricks County, IN",2.9,"$75,647",35.3,"163,685",406.894,1.885,39.768963,-86.509908
728,18065.0,IN,"Henry County, IN",3.7,"$48,915",16.5,"48,476",391.87699999999995,2.955,39.929590999999995,-85.397363
729,18067.0,IN,"Howard County, IN",3.8,"$51,035",20.4,"82,363",293.0,0.9209999999999999,40.483537,-86.114118
730,18069.0,IN,"Huntington County, IN",3.6,"$53,635",18.1,"36,337",382.649,5.071000000000001,40.826394,-85.478597
731,18071.0,IN,"Jackson County, IN",3.0,"$48,789",15.9,"43,884",509.974,3.932,38.911957,-86.042516
732,18073.0,IN,"Jasper County, IN",4.3,"$58,891",14.9,"33,447",559.625,1.765,41.017688,-87.118814
733,18075.0,IN,"Jay County, IN",3.6,"$46,740",10.5,"20,945",383.905,0.177,40.434957,-85.002335
734,18077.0,IN,"Jefferson County, IN",3.7,"$51,163",17.4,"32,089",360.63300000000004,2.256,38.783604,-85.44009
735,18079.0,IN,"Jennings County, IN",3.8,"$48,961",10.7,"27,626",376.59,1.755,38.996229,-85.628103
736,18081.0,IN,"Johnson County, IN",2.9,"$70,690",30.9,"153,897",320.444,1.347,39.496092,-86.094264
737,18083.0,IN,"Knox County, IN",3.4,"$44,044",16.1,"37,508",516.03,8.015,38.688390999999996,-87.420354
738,18085.0,IN,"Kosciusko County, IN",2.7,"$62,666",22.3,"79,206",531.436,22.956999999999997,41.244293,-85.861575
739,18087.0,IN,"LaGrange County, IN",2.6,"$63,291",9.9,"39,303",379.63,7.0729999999999995,41.642468,-85.426302
740,18089.0,IN,"Lake County, IN",5.1,"$54,929",21.4,"485,640",498.82099999999997,127.831,41.472246999999996,-87.374337
741,18091.0,IN,"LaPorte County, IN",4.5,"$51,532",17.8,"110,029",598.2669999999999,14.992,41.549013,-86.744739
742,18093.0,IN,"Lawrence County, IN",4.4,"$49,112",16.1,"45,666",449.17900000000003,2.75,38.839815,-86.48782
743,18095.0,IN,"Madison County, IN",3.9,"$44,987",17.5,"129,498",451.921,0.9840000000000001,40.166203,-85.722454
744,18097.0,IN,"Marion County, IN",3.6,"$47,642",29.7,"950,082",396.444,6.566,39.782976,-86.13579399999999
745,18099.0,IN,"Marshall County, IN",3.0,"$53,387",19.8,"46,498",443.62,6.122999999999999,41.325003,-86.269036
746,18101.0,IN,"Martin County, IN",3.0,"$50,203",11.0,"10,215",335.76099999999997,4.646,38.705321999999995,-86.801847
747,18103.0,IN,"Miami County, IN",3.9,"$47,225",12.6,"35,845",373.842,3.5460000000000003,40.772881,-86.044258
748,18105.0,IN,"Monroe County, IN",3.6,"$49,180",45.8,"146,986",394.522,16.8,39.160728999999996,-86.52331
749,18107.0,IN,"Montgomery County, IN",3.0,"$53,720",18.1,"38,525",504.647,0.7979999999999999,40.040296000000005,-86.892715
750,18109.0,IN,"Morgan County, IN",3.5,"$61,068",16.1,"69,713",403.837,5.5920000000000005,39.482646,-86.447457
751,18111.0,IN,"Newton County, IN",4.9,"$58,384",11.0,"14,130",401.755,1.679,40.962399,-87.402172
752,18113.0,IN,"Noble County, IN",3.1,"$52,764",14.0,"47,452",410.84,6.593,41.404678999999994,-85.417271
753,18115.0,IN,"Ohio County, IN",3.6,"$56,915",14.2,"5,828",86.15,1.294,38.940527,-84.964299
754,18117.0,IN,"Orange County, IN",3.9,"$43,061",11.8,"19,426",398.37800000000004,9.814,38.547381,-86.489257
755,18119.0,IN,"Owen County, IN",4.4,"$49,044",12.7,"20,839",385.296,2.535,39.317339000000004,-86.83884499999999
756,18121.0,IN,"Parke County, IN",4.0,"$48,537",12.6,"16,886",444.713,5.281000000000001,39.77425,-87.19695
757,18123.0,IN,"Perry County, IN",3.8,"$50,670",14.3,"19,081",381.73900000000003,4.551,38.081436,-86.62654
758,18125.0,IN,"Pike County, IN",3.3,"$49,844",13.1,"12,365",334.29699999999997,6.797000000000001,38.397960999999995,-87.232547
759,18127.0,IN,"Porter County, IN",4.1,"$67,525",27.5,"168,404",418.069,103.735,41.509914,-87.071313
760,18129.0,IN,"Posey County, IN",3.0,"$65,617",20.7,"25,595",409.37199999999996,9.954,38.027614,-87.86865300000001
